text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
Enak baksonya daging banget tapi teksturnya kenyal banget so good good,1,0,0,0,0,0,0,0,0,0,0,0,0
"Es teller nya sangat mengecewakan , roti nya banyak sekali sama jelly nya. Kurang macam² isinya.. Cukup sekali saja ..",0,1,0,0,0,0,0,0,0,0,0,0,0
"Sebener nya makanan nya oke"" aja cuman udah nunggu lama 40 menit an, eh yang baru dateng di duluin 😆sampe sekeluarga bt semua. Belom lagi pesenan yang di anter salah🤣 kedepan perbaikin lagi deh pelayanan nya",1,0,0,0,0,0,0,0,0,0,0,0,1
"Baksonya mantap kualitas terbaik, recommended",1,0,0,0,0,0,0,0,0,0,0,0,0
"Cocok untuk gen z,sangat rekomeded rasanya the best",1,0,0,0,0,0,0,0,0,0,0,0,0
"Pertama kali berkunjung ketika liburan panjang di Jogja setelah penasaran bertahun-tahun melihat reviewnya di social media. Memang beneran enak yaa, bakso urat maupun halusnya berkualitas. Penggemar bakso ketika berada di Jogja jangan lewatkan untuk mampir 😃",1,0,0,0,0,0,0,0,0,0,0,0,1
Enak Banyak pilihan menu Harga sepadan dengan rasa & isi Recomended,1,0,0,1,0,0,0,0,0,0,0,0,0
Pesen Bakso Tennis Urat Kuah Ori 24k. Enak. Kuah baksonya light.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mudah terlihat ketika lalu lintas ramai atau sedang, parkiran lumayan banyak, tidak begitu antri",0,0,0,0,0,0,1,0,0,1,0,0,0
"Penyajian cepat walau ramai..rasa enak ndaging baksonya dan banyak variannya, tempat makan luas.. rekomended.. 8,5/10",1,0,0,0,0,0,1,0,0,1,0,0,0
"menurut saya , dari segi rasa kuahnya kurang ngaldu, bakso uratnya biasa saja. untuk bakso gorengnya terlalu banyak rasa tepung dan cenderung asin. untuk es jeruknya rasanya segar manis untuk es buahnya , buahnya berlimpah  untuk ruangan playgroundnya tadi (14des2025 siang) ada tumpahan air (mungkin karena dekat dengan toilet) yang sangat membahayakan untuk anak anak yang sedang bermain disana ( bisa terjatuh ataupun terpeleset).mohon dicek berkala.",1,1,1,0,0,0,0,1,0,0,0,1,1
"Baksonya enak, cuma menurutku kuahnya kurang panas, jd kurang seger gitu, tapi dari rasa passs bgt di lidah",1,1,0,0,0,0,0,0,0,0,0,0,0
Rame tp satset cepet bget unt kuah mercon msih bs d nikmati tp mnurut ku rsanya biasa aja.. Yg enak itu yg samurai👍,1,0,1,0,0,0,0,0,0,0,0,0,1
Jangan pesen mie ayam Mi nya seperti mie instan yang cuma di celup air panas ..big no buat mie ayam nya  Klo bakso nya top Tempat nya standart warung ..kalo lebih bersih insyaallah lebih joss,1,1,0,0,0,0,0,0,1,0,0,0,0
"Baksonya urat enak, ga keras, kuahnya enak. Tetapi bakso halusnya malah teksturnya keras seperti bakso bakarnya. Overall enak semua.",1,1,0,0,0,0,0,0,0,0,0,0,0
"Pelayanan nya ramah, makanan enak, murah nice",1,0,0,0,0,0,1,0,0,0,0,0,1
"Untuk pilihan variant baksonya komplit, untuk rasanya sendiri enak sih. Pelayanan cepet banget walau jam rame. Luar biasanya siang makan di sana ada barang saya yang ketinggilan di parkiran dan baru bisa malem ke sana barangnya masih di simpenin tukang parkir. keren habis pokonya kalau k jogja harus mampir sini ya",1,0,0,0,0,0,0,0,0,1,0,0,0
Udah 2 X ramainya luar biasa,0,0,0,0,0,0,0,0,0,0,0,0,1
Mantul banget bakso Pajeronya... Pesan yg bakso iga tetelan dan bakso urat mercon... 👍👍,1,0,0,0,0,0,0,0,0,0,0,0,0
"aku pesen yang mozzarella, sumpaah enak banget mozza nya banyak, minumannya murah tapi ga asal2an, tempatnya bersih terus pelayanannya ramah bangett. Harganya affordable juga",1,0,0,1,0,0,1,0,0,1,0,0,0
"Bakso nya enak banget, sampe keringat bercucuran deras bagaikan pekerja keras di padang pasir",1,0,0,0,0,0,0,0,0,0,0,0,0
"Makanan enakk, tempat luas rekomendd banget",1,0,0,0,0,0,1,0,0,1,0,0,0
"Rasanya enak, pelayanan cepat dan ramah",1,0,0,0,0,0,0,0,0,0,0,0,1
"Kelima kalinya kesini, best bgt✨",1,0,0,0,0,0,0,0,0,0,0,0,1
Hari ini pelayanan untuk saya sendiri kurang mengenakkan,0,0,0,0,0,0,0,0,0,0,1,0,0
Jangan pesen mie ayam Mi nya seperti mie instan yang cuma di celup air panas ..big no buat mie ayam nya  Klo bakso nya top Tempat nya standart warung ..kalo lebih bersih insyaallah lebih joss,1,1,0,0,0,0,0,0,0,0,0,1,0
Mari merapat untuk perut yang lebih ketat 👍 bakso mantap harga nikmat 😃,1,0,0,1,0,0,0,0,0,0,0,0,1
enak banget plssss lengkap juga jenisnya,1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso uratnya terasa... Seger kuahnya dan sambalnya pas,1,0,0,0,0,0,0,0,0,0,0,0,0
"enakk bgt apalagi bakso jamurnyaa, buat pelayanannya juga cepat dan ramah😍",1,0,0,0,0,0,0,0,0,0,0,0,1
"Recommended banget, baksonya wuenak pol",1,0,0,0,0,0,0,0,0,0,0,0,0
Top markotop 😍 Puass Baksonya enak krasa bnget dagingnya Kuah pedas nyuss🤤,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak, cuma karna dateng siang. Jd keabisan mie ayam nya.. Pasti enak nih mie ayamnya hehehe  Cuma kurang kipas angin, cuaca lg panas poll",1,0,0,0,0,0,0,1,0,0,0,0,0
"Pilihan menunya banyak pol, rekomendasi: bakso tenis urat tetelan porsinya kenyang🤤 Pelayanan ramah, tempat luaaas👍",1,0,0,0,0,0,1,0,0,0,0,0,1
"tempatnya luas, jarak meja tidak terlalu berdekatan",0,0,0,0,0,0,1,0,0,0,0,0,0
Ruameee krn enak dan good services,1,0,0,0,0,0,0,0,0,1,0,0,0
Daging baksonya berasa bangettt. Pilihan menunya banyak sampai bingung. Suasananya juga nyaman semilir untuk cabang ini. Sukses selalu bakso pajero,1,0,0,0,0,0,1,0,0,0,0,0,0
"Baksonya enakkk, kuahnyaa pedess, sambelnya jugaa. Terus kalau mau cepet bisa pesen di meja di belakang no meja ada scan menunya. Tapi ada biaya app nya 1.000, pelayanannya cepett. Ada kerupuk dan es krimnya juga. Tempatnya ga bisa merokok,vape, pod, dll yaa. Tapi overall ini enakkk semua. Parkir berbayar motor 2rb.",1,0,0,1,1,0,1,0,0,1,0,0,0
"Bakso dengan berbagai macam, ada sayur mie, rasanya cukup enak. hanya saja tempat nya sedikit kotor, banyak meja yang belum di bersihkan. memang benar baksonya ramai pengunjung, karyawan lumayan, hanya saja kebersihan kurang terkontrol",1,0,0,0,0,0,0,1,0,0,0,0,1
enak banget dan menantang pedasnyaa,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bertahun2 langganan sama bakso pajero. Dari pertama kali sebetulnya notice bgttt sama servis nya yg GAA RAMAH SAMA SEKALI. Tapi karena niatnya makan, bukan ramah tamah yaa.. Dan keburukan servis nya ini akhirnya hari ini pecah juga emosi saya, saya datang beberapa menit sebelum buka puasa, langsung lihat meja kosong, duduk, lagi nulis pesanan, mba2 server ngasih tau mejanya udah py org yg lagi antri bayar di kasir dan ditinggal bentar, awalnya ga masalah, pas liat tuh mb2 mlengos aja cuma sekedar ngasih tau.. cariin kek, arahin kek tempat baru, Astagfirulohh! Kalo ga bawa anak usia 9th mau buka puasa aja udah lgs tinggal ga bakal balik2 lagi. Enak, viral, rame, Pleasee lahhh.. jangan jumawa, diatas langit masih ada langit. Kasih dong SOP servis yg bagus, kita pelanggan ga butuh di sembah2 juga kok, cukup senyum dan punya etika aja lah. Satu lagi, maaf yaa kebersihannya juga dong diperhatiin, ini alat makan nyuci kagak bersih 😮‍💨",1,0,0,0,0,0,0,1,0,0,0,0,1
"Pelayanan ramah, mie ayam dan bakso nya enak",1,0,0,0,0,0,0,0,0,0,0,0,0
"Pilihan menunya banyakkk, worth it dahhh ada harga ada rasa. Pantes gaperna sepi mau jam berapa pun. Paling rekomen baso ori tetelan behhh mantappp btulll, harga semangkoknya jg masi terjangkau utk umr jogja. Kl mie ayam nya ga bgtu, so so gt la",1,0,1,1,0,0,0,0,0,0,0,0,1
"Mie ayam nya enak, bakso nya juga cukup enk. Must try!",1,0,0,0,0,0,0,0,0,0,0,0,0
"service sangat apik, cepat, dan ramah. pembayaran di muka sehingga perlu menentukan mau makan apa dan minum apa langsung sekalian biar tidak repot. untuk rasa ya oke oke saja, cocok lah untuk khalayak umum yang bukan penggemar berat bakso seperti saya.  yang perlu diperhatikan adalah kebersihan meja saja. mungkin karena pegawai dituntut cepat dan cekatan karena kalau jam rame emang terus terisi kalo udah ada yang pulang, alhasil meja gak terlalu bersih. masih ada noda-noda kuah, lengket-lengket, atau remahan.",0,0,1,0,0,0,0,1,0,0,0,0,1
"Tempatnya bagus dan rapi, teman saya senang banget rek setelah makan bakso mood nya jadi bagus, pelayanannnya bagus dan cepat 🤭",1,0,0,0,0,0,1,0,0,1,0,0,0
Bakso Bakar Katana superr enaaakk,1,0,0,0,0,0,0,0,0,0,0,0,0
sangaatt mantabbb dan ramee sekaliii dan pelayanan okee bangett ramahh,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pertama datang nyari meja, oke udah dapat nih yg kosong, udah datang nih jus Jeruk, es teler, tetelan dan bakso nya, sisa mie ayam nya jadi kami tunggu full ga mungkin kan minum abis duluan, kami sempat foto makanannya … Tiba2 ada belatung di meja gaktau dtg dari mana padahal tadi mejanya kosong tapi memang penerangan lampunya remang2..  Terus aku cek dibawah meja ada beberapa belat*ng mati.. dan ada dibawah lorong beberapa biji lagi jalan geli banget gak selera makan. Pas aku liat di teras dekat parkir berserak disana ulatnya merinding. Aku gatau itu darimana apakah dari sampah2 pokoknya ulatnya lumayan banyak dibawah meja dan di teras parkir tapi lumayan dekat dengan bangku duduk kami makan jadi terlihat. Kami komplain ke karyawan.. mereka cuma diam gatau mau ngapain, bukannya lgsg bersihkan siram pakai air karna itu lumayan banyak ulat nya 🤢🤮  Tolong jangan cuma memperbanyak waiters, tapi banyakin juga cleaning servis nya. tolong bakso Pajero perhatikan kebersihannya yaaaa.  Utk rasa baksonya asin, tapi bole la lumayan enak. Utk es teler duriannya juga ya lumayan la ya.  Tapi mungkin karna ada banyak nya ulat yg nampak sama kami. Next kami ga kesini lagi🙏🏼  Semoga ini jadi pelajaran buat bakso Pajero utk ningkatin kualitas kebersihan nya yang utama😭😭🙏🏼",1,1,0,0,0,0,0,1,0,0,0,0,1
"enak banget, worth it! pelayanannya juga cepat. mushollanya ber ac mantep lah pokoknya..",1,0,0,0,0,0,0,0,0,1,0,0,1
"makanannya enak, tempatnya nyaman dan luass. pelayanannya cepatt. top deehh",1,0,0,0,0,0,1,0,0,0,0,0,0
Sangat menarik dan enak pelayanannya juga cepat. TOPPP BANGETT,0,0,0,0,0,0,0,0,0,0,0,0,1
"Pros : √ Baksonya enak, terasa sapinya Teksturnya empuk kenyal lembut, jenis bakso aliran yang saya suka √ Mushola nyaman ber-AC √ Bisa cashless √ Mie ayam enak, mienya tipe keriting dan kuah kuning √ Pelayanan standar  Cons : √ Pelayanan kurang senyum √ Ruang AC sedikit √ Kamar mandi bau muntahan √ Harga overpriced, bakso telur garuda kecil padahal harganya 80rb √ Tidak cocok untuk pecinta bakso yang suka kaldu kental dan gurih √ Bakso urat terlalu asin, baik itu baksonya maupun kuahnya √ Piring dan mangkok kotor tidak segera dibersihkan, jorok",1,1,0,0,1,0,1,1,0,0,1,1,0
rasa bakso nya mantap...apalagi bakso bakar nya nyuusss,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso tenis uratnya tetelan paling saya suka, bikin nagih",1,0,0,0,0,0,0,0,0,0,0,0,0
"Kondisi rame banget banget, harus sabar mengantri karna kadang sampe 1 jam. Untuk rasa menurutku biasa aja, gak yang enak banget,malah menurutku enakan bakso yg dipinggir jalan rasanya lebih ngaldu dan gurih.  Bakso tulang sumsum sama bakso tulang bakarnya gede bgt tapi untuk rasa menurutku kurang karna bumbunya tidak meresap kedalam sama sekali, udah abis 200 ribuan rasane be aja malah beberapa gak kemakan , Cuma 1 yg menurutku enak cuma bakso bakarnya yg kecil2. Untuk yg lainnya menurutku butuh perbaikan dari rasa,tekstur makanan,kuah bakso serta pelayanannya.",1,1,1,0,0,0,0,1,0,0,0,0,1
Penyajinya yang namanya David. Kerjanya jos. Ramah. Makanannya enak,1,0,0,0,0,0,0,0,0,0,0,0,1
Tempatnya Lumayan Stategis ya… Buat yang mau kesni jangan lupa pesen kuah Pedas/mercon nya aja lebih cocok di lidah orang yang ga suka makan manis. Kuah kaldu bakso yang Biasa terlalu plain kurang berasa kaldu/ kurang asin juga. Dateng wajib siang karena menu masih lengkap. Kalau sudah malam Allahualam menu sudah pada kosong. Tekstue Bakso bakar nya enak bakso urat tapi saus/cabai bakso bakar nya saya tidak suka. Rasanya aneh…,1,1,1,0,0,0,1,0,0,0,0,0,0
Mantap baksonya enduls dan murce,1,0,0,0,0,0,0,0,0,0,0,0,0
"bakso sama esteler nya lemak bana, pelayanan ramah kali, suasana nyaman",1,0,0,0,0,0,1,0,0,0,0,0,1
"10/10 buat servicenya, menunya dan rasanya. Uda 3x balik kesini dan rasanya konsisten. Enak, gurih, selalu pesen bakso uratnya juara",1,0,0,0,0,0,0,0,0,0,0,0,0
"Coba menu bakso kuah mercon, beneran nendang banget pedesnya 🥵",1,0,0,0,0,0,0,0,0,0,0,0,0
Berbagai macam menunya dan ada tempat ber ac,1,0,0,0,0,0,1,0,0,0,0,0,0
"udh berkali kali makan di sini.. ga cm cabang ini aja.. tp dikecewain karna pesen bakso goreng udh nunggu setengah jam lebih sampe makanannya habis.. pas nanya ke staff ternyata bakso gorengnya blm mateng dan hrs nunggu lg 15 menit.. mksd saya kalo emg ga siap produknya minimal tawarin ke customer bersedia menunggu lama ga, bknnya malah diem dan nerima orderan aja.. saran mending bagian kasir sm dapur komunikasiny diperbaiki biar ga ngecewain nunggu lama ginj taunya produk ga siap",0,1,0,0,0,0,0,0,0,0,0,0,1
"enak bgt, mozzarellanya molor molor gak pelit lagi",1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso enakkkk bangetttttt ajak keluarga biar bisa ikit rasain,1,0,0,0,0,0,0,0,0,0,0,0,0
"KECEWA BANGET sama pelayanannya, mending TIDAK USAH jualan HAMPERS kalau ujung²nya TIDAK BISA MEMBERIKAN HAMPERS SESUAI PESANAN PELANGGAN !! Harusnya kalau memang sudah tidak tersedia bisa diinfokan SOLD OUT sebelum saya transaksi, jangan dijadikan alasan yg kata mbak²nya tadi udah disendirikan tapi tiba² nggak ada baksonya, nggak masuk akal banget dong, harusnya bisa dibedain mana pesanan, mana yg ready untuk di makan di tempat! Sayang banget, walaupun enak dan se viral itu plus sampai waiting list tapi seperti menyepelekan pelanggan yang pesan via online dan dengan mudahnya bilang kalau mau di REFUND, ini bukan masalah REFUND nya tapi bagaimana cara memuaskan pelanggan. Percuma karyawan banyak tapi kerjasama dan komunikasi antar tim untuk ketersediaannya kurang maksimal. Kekecewaan pelanggan itu tidak bisa dibeli dengan apapun itu.",0,1,0,0,0,0,0,0,0,0,1,0,1
"Tempatnya enak, luas dan mbaknya ramah, cocok buat keluarga",0,0,0,0,0,0,1,0,0,0,0,0,1
"Pesan yg paling favorite, tp ga worth it dgn harga segini. Rasa juga B aja.",0,0,1,0,1,0,0,0,0,0,0,0,0
Baksonya enak bgtttt ga kalah sama bakso bakso yang ada di Tasikmalaya,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sebagai pecinta bakso, kalau ke jogja nggak pernah skip makan di sini. Pilihan baksonya banyak banget. Yang kuah pedes, kayaknya cocok bagi yang gila pedes, for us.. kurang cocok. Menu bakso bakarnua enak juga, demikian bakso goreng. Varian esnya komplit juga. Musholla ada, toilet juga ada. Harga okelahh",0,0,0,0,0,0,1,0,0,0,0,0,1
enakk walopun rame pelayanannya ttp optimal,1,0,0,0,0,0,0,0,1,0,0,0,0
Makanan nya sangat enak mantaappp,1,0,0,0,0,0,0,0,0,0,0,0,0
Toilet gak ada kuncinya.. Jorok...dan harus copot alas kaki. Yang pakai sepatu repot harus copot2... pelayanan kurang ramah..,0,0,0,0,0,0,0,1,0,0,1,0,0
Mari merapat untuk perut yang lebih ketat 👍 bakso mantap harga nikmat 😃,1,0,0,1,0,0,0,0,0,1,0,0,0
Tempatnya nyaman banyak pilihan untuk tempat duduk. Bawa keluarga juga bisa,0,0,0,0,0,0,1,0,0,0,0,0,0
Situasinya rame tapi pelanyanan super cepat dan antrian jalan dengan baik. Proses pemesanan hingga hidangan disajikan terhitung cepat jadi nggak kelaparan. Setelah pengunjung makan meja langsung dibersikan sama mbaknya.  Rekomendasi aku:  Bakso komplit + pangsit 1 porsi + tetelan + es teler ❤️  Buat yang nggak pengen makan bakso bisa pesen nasi + iga bakar + tetelan karena rasanya kaya sop sapi dengan kuah sangat ngalduuuuu ❤️,1,0,0,0,0,0,0,0,0,0,0,0,1
Tersedia aneka menu bakso. Pilihan menu selain bakso ada sop daging dan mie ayam 👍,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tempatnya nyaman, bakso nya enak, ada tempat main anak juga👍🏻",1,0,0,0,0,0,1,0,0,0,0,0,0
"Gak sengaja nemu tempat ini, pas dateng rame bgt, sesuailah baksonya enak 😀👍",1,0,0,0,0,0,0,1,0,0,0,0,0
Selalu kesini setiap ke Jogja,0,0,0,0,0,0,0,0,0,0,0,0,1
"baksonya enak. tapi iga bakarnya duh kok agak bs ya, coba dicek lagi deh",1,1,0,0,0,0,0,0,0,0,0,0,0
"4x bolak balik solo jogja demi bakso ini, suka bgt sm tekstur baksonya yg padet daging bgt, kuah merconnya jg pedes gurih. cm sayang bgt kmaren pas kesini ruangan yg ac bau banget, gatau bau apaan, pdhl karyawannya jg keluar masuk ruangan ac tpi masa ga sadar kalo ruangannya bau?",1,0,0,0,0,0,0,1,0,0,0,0,1
"Saya memesan bakso halus dan bakso urat di sebuah tempat makan. Secara keseluruhan, rasa baksonya cukup standar. Teksturnya terasa dominan tepung, sehingga kurang memberikan kesan daging yang autentik. Kuahnya juga cenderung asin tanpa kedalaman rasa yang signifikan.  Untuk pelengkapnya, saus sambal dan kecap yang disediakan terasa kurang premium, lebih seperti produk biasa yang kurang memberikan sentuhan rasa istimewa. Meski demikian, harga yang ditawarkan cukup terjangkau, sebanding dengan kualitas rasa yang diberikan. Cocok untuk mereka yang mencari makanan sederhana dengan budget ramah kantong.",1,1,1,0,0,0,0,0,0,0,0,0,0
"Tempatnya luas, pelayanan sangat ramah, varian menunya sangat banyak, udah langganan, bakal repeat order kalo ke Jogja",1,0,0,0,0,0,1,0,0,1,0,0,0
"Baksonya, sambelnya, dan es buahnya sedep si. Cuma kalo buat anak kost kalo keseringan mayan juga karna lumayan juga, waktu makan emang lebih banyak bareng keluarga besar daripada anak2 mudanya. Parkirannya juga luas, lokasinya juga ga jauh dari lampu merah.",1,0,0,0,0,0,1,0,0,0,0,0,1
"soal rasa gaperlu di ragukan enak banget mantep segerr😍🔥,cocoknya dateng pas sore aja sih guys kalo siang lumayan rame banget jadinya panass,untuk harga lumayan price tapi emang daging banget terus kuahnya lebih suka yg mercon jd worth it bgt dgn harga segitu",1,0,0,1,1,0,0,0,0,0,1,0,0
Agak jauh sih dari Malioboro tapi wort it lah jangan lupa buka cabang di harapan indah bekasi ya,1,0,0,0,0,0,0,1,0,0,0,0,1
"Makanannya enak, pelayanan cepat dan ramah",1,0,0,0,0,0,0,0,0,0,0,0,1
"Bakso nya enak,porsi nya pas harga nya ramah di kantong",1,0,0,1,0,0,0,0,0,0,0,0,0
Pesen Bakso Tennis Urat Kuah Ori 24k. Enak. Kuah baksonya light.,1,0,0,0,0,1,0,0,0,0,0,0,0
Mantap baksonya tempat nya juga nyaman,1,0,0,0,0,0,1,0,0,0,0,0,0
Baksonya enakkk banget udah disini dari 2020 rasanya ga berubahhhh,1,0,0,0,0,0,0,0,0,0,0,0,0
"Menu bakso halusnya enak. Lokasi mudah dijangkau, Parkir mobil cukup mudah.",1,0,0,0,0,0,1,0,0,0,0,0,0
Hari pertama 16/6/2025 setiba d jogja makan disini. Kali kedua Hari terakhir 20/6/2025 di jogja makan lagi disini. Best ever 💕,0,0,0,0,0,0,0,0,0,0,0,0,1
"siang hari memang jam sibuk ( penuh), tapi rasa OK laaaahh. kenyaaanngggg, lanjut kulineran ke Bandung",1,0,0,0,0,0,0,0,0,0,0,0,0
"Ud 3x ksni tiap k jogja, baksonya enak, saran jgn pas jam makan siang ksni, krn pasti rame banget, tp playanan cepat si, siapin tunai atau qris ya krn g bsa pke debit",1,0,0,0,0,0,0,1,0,0,0,0,1
delicious ..recomended ..pass di lidah,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantuuuul bgt baksonya enak semua, paling best yg bakarnya ndagiiing bangettt, kalau kesini ga cukup beli 1 belo beberapa mangkok mmateeep 👍. Tempatnya kalau ramai agak kurang nyaman karna sempit, parkir sudah lumayan luas meskipun terkalahkan dgn pengunjung yg membludak 😄",1,0,0,0,0,0,1,1,0,1,0,0,0
"Pernah makan disini satu kali habis dari museum Sonobudoyo,enak banget baksonya next time mau kesini lagi",1,0,0,0,0,0,0,0,0,0,0,0,1
"Baksonya best, apalagi kuah merconnya, pelananannya juga cepat. Untuk harga worth it dengan rasanya. Sukses selalu💫",1,0,0,1,0,0,0,0,0,1,0,0,0
"Tempatnya luas dan nyaman, pilihan menu baksonya komplit",1,0,0,0,0,0,1,0,0,0,0,0,0
enak dan pelayanan baik dan ramah,1,0,0,0,0,0,0,0,0,1,0,0,1
"Bakso salah satu yang enak , cocok untuk penggemar bakso dengan harga yang terjangkau",1,0,0,1,0,0,0,0,0,0,0,0,0
"menurut saya , dari segi rasa kuahnya kurang ngaldu, bakso uratnya biasa saja. untuk bakso gorengnya terlalu banyak rasa tepung dan cenderung asin. untuk es jeruknya rasanya segar manis untuk es buahnya , buahnya berlimpah  untuk ruangan playgroundnya tadi (14des2025 siang) ada tumpahan air (mungkin karena dekat dengan toilet) yang sangat membahayakan untuk anak anak yang sedang bermain disana ( bisa terjatuh ataupun terpeleset).mohon dicek berkala.",1,1,1,0,0,0,0,1,0,0,0,0,0
"Kuah mercon tidak sesuai dengan ekspektasi, padahal sengaja banget cancel ke arah jalan kaliurang karena liat kuahnya kayaknya menggiurkan,tapi ternyata kecewa",1,0,0,0,0,0,0,0,0,0,0,0,1
"kenapa lama banget yaaa, saya dan teman teman saya menunggu selama 2 jam, ini saya dan teman teman sangat kecewa 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ makanannya enak tapi menunggu 2 jam ga worth ittt",0,0,0,0,0,0,0,0,0,0,0,0,1
"Lumayan komplit Untuk macam bakso.... Rasa enak,cuma kurang empuk untuk baksonya...",1,1,0,0,0,0,0,0,0,0,0,0,0
